cos(x) / sin(a)^x, 3.0, -12, 12, 0.01, 
-12.0, 5.263479963879517E-11
-11.99, 5.333171781828671E-11
-11.98, 5.403017805236249E-11
-11.97, 5.4729897586586756E-11
-11.96, 5.5430581752508436E-11
-11.950000000000001, 5.613192363708972E-11
-11.940000000000001, 5.683360374496836E-11
-11.930000000000001, 5.753528965343387E-11
-11.920000000000002, 5.823663565999675E-11
-11.910000000000002, 5.893728242242867E-11
-11.900000000000002, 5.963685659115037E-11
-11.890000000000002, 6.033497043384288E-11
-11.880000000000003, 6.103122145215637E-11
-11.870000000000003, 6.172519199039039E-11
-11.860000000000003, 6.241644883601724E-11
-11.850000000000003, 6.310454281191999E-11
-11.840000000000003, 6.378900836021515E-11
-11.830000000000004, 6.446936311752901E-11
-11.820000000000004, 6.514510748159584E-11
-11.810000000000004, 6.581572416904485E-11
-11.800000000000004, 6.648067776424204E-11
-11.790000000000004, 6.713941425905231E-11
-11.780000000000005, 6.779136058338574E-11
-11.770000000000005, 6.843592412639164E-11
-11.760000000000005, 6.907249224816281E-11
-11.750000000000005, 6.970043178181185E-11
-11.740000000000006, 7.031908852578011E-11
-11.730000000000006, 7.092778672624007E-11
-11.720000000000006, 7.152582854944991E-11
-11.710000000000006, 7.211249354391977E-11
-11.700000000000006, 7.26870380922475E-11
-11.690000000000007, 7.324869485248181E-11
-11.680000000000007, 7.37966721888697E-11
-11.670000000000007, 7.433015359184505E-11
-11.660000000000007, 7.484829708711458E-11
-11.650000000000007, 7.535023463369691E-11
-11.640000000000008, 7.583507151077034E-11
-11.630000000000008, 7.630188569318482E-11
-11.620000000000008, 7.6749727215493E-11
-11.610000000000008, 7.717761752435546E-11
-11.600000000000009, 7.75845488191751E-11
-11.590000000000009, 7.796948338081549E-11
-11.580000000000009, 7.833135288825838E-11
-11.57000000000001, 7.866905772305538E-11
-11.56000000000001, 7.898146626142934E-11
-11.55000000000001, 7.926741415388112E-11
-11.54000000000001, 7.952570359215787E-11
-11.53000000000001, 7.975510256343946E-11
-11.52000000000001, 7.995434409160005E-11
-11.51000000000001, 8.012212546540301E-11
-11.50000000000001, 8.025710745348756E-11
-11.49000000000001, 8.03579135060066E-11
-11.480000000000011, 8.042312894277622E-11
-11.470000000000011, 8.045130012779852E-11
-11.460000000000012, 8.044093363002029E-11
-11.450000000000012, 8.039049537019167E-11
-11.440000000000012, 8.029840975369015E-11
