cos(x)^a, 2.5, -12, 12, 0.02, 
-12.0, 0.6542402516900159
-11.98, 0.6333229872009848
-11.96, 0.6121914725732449
-11.940000000000001, 0.5908892669177451
-11.920000000000002, 0.5694600186842638
-11.900000000000002, 0.547947353195881
-11.880000000000003, 0.526394759990029
-11.860000000000003, 0.5048454802272232
-11.840000000000003, 0.48334239442622273
-11.820000000000004, 0.4619279107811073
-11.800000000000004, 0.44064385431152236
-11.780000000000005, 0.4195313570921159
-11.760000000000005, 0.3986307498009191
-11.740000000000006, 0.37798145481903206
-11.720000000000006, 0.35762188110543125
-11.700000000000006, 0.3375893210608959
-11.680000000000007, 0.31791984958388314
-11.660000000000007, 0.29864822550852865
-11.640000000000008, 0.2798077956006508
-11.620000000000008, 0.2614304012715042
-11.600000000000009, 0.24354628815081875
-11.580000000000009, 0.2261840186400532
-11.56000000000001, 0.2093703875434111
-11.54000000000001, 0.19313034084749794
-11.52000000000001, 0.17748689768991066
-11.50000000000001, 0.1624610755217013
-11.480000000000011, 0.14807181842748077
-11.460000000000012, 0.1343359285184872
-11.440000000000012, 0.12126800025637456
-11.420000000000012, 0.10888035749625606
-11.400000000000013, 0.09718299295327068
-11.380000000000013, 0.08618350969299268
-11.360000000000014, 0.07588706411594098
-11.340000000000014, 0.06629630974125854
-11.320000000000014, 0.057411340881459064
-11.300000000000015, 0.04922963502034107
-11.280000000000015, 0.0417459923321912
-11.260000000000016, 0.03495247027063928
-11.240000000000016, 0.028838310445649974
-11.220000000000017, 0.023389853994928374
-11.200000000000017, 0.018590440173978626
-11.180000000000017, 0.01442028065278582
-11.160000000000018, 0.01085629851326968
-11.140000000000018, 0.007871915254916923
-11.120000000000019, 0.005436759392975202
-11.10000000000002, 0.0035162525702735455
-11.08000000000002, 0.0020709944454735357
-11.06000000000002, 0.0010557923079103503
-11.04000000000002, 4.1799243011732154E-4
-11.020000000000021, 9.417708209045866E-5
-11.000000000000021, 1.3778872518577598E-6
-10.980000000000022, NaN
-10.960000000000022, NaN
-10.940000000000023, NaN
-10.920000000000023, NaN
-10.900000000000023, NaN
-10.880000000000024, NaN
-10.860000000000024, NaN
-10.840000000000025, NaN
-10.820000000000025, NaN
-10.800000000000026, NaN
-10.780000000000026, NaN
-10.760000000000026, NaN
-10.740000000000027, NaN
-10.720000000000027, NaN
-10.700000000000028, NaN
